brand,archive_source_id,archive_model_name,archive_model_code,archive_model_url,archive_price_row_count,primary_source_kind,primary_has_launch_price,primary_has_trim_selector,primary_has_displacement,official_source_id,official_model_name,official_model_url,official_price_url,official_catalog_url,official_effective_text,supplement_match_status,supplement_match_reason,supplement_match_score
hyundai,archive_bobaedream_hyundai_index,아반떼XD,401,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=401&level_no=&level2_no=&year_no=,51,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,올뉴아반떼,574,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=574&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아반떼,402,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=402&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아슬란,1624,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1624&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 아이오닉 하이브리드,1970,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1970&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아이오닉 하이브리드,1686,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1686&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 아이오닉 일렉트릭,1995,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1995&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아이오닉 일렉트릭,1819,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1819&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 아이오닉 플러그인,1971,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1971&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아이오닉 플러그인,1871,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1871&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 코나,2763,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2763&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,코나 nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/kona-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/kona-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 코나 하이브리드,2764,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2764&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,코나 Hybrid nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/kona-hybrid-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/kona-hybrid-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,아토스,405,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=405&level_no=&level2_no=&year_no=,14,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 코나 일렉트릭,2779,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2779&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,코나 Electric nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/kona-electric-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/kona-electric-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,코나 N,2402,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2402&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 코나,2345,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2345&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 코나 하이브리드,2344,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2344&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,코나,1835,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1835&level_no=&level2_no=&year_no=,38,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 에쿠스,1056,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1056&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,에쿠스,390,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=390&level_no=&level2_no=&year_no=,82,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,엑센트 (신형),1314,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1314&level_no=&level2_no=&year_no=,112,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,코나 하이브리드,2088,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2088&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,엑셀,419,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=419&level_no=&level2_no=&year_no=,21,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,코나 일렉트릭,1924,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1924&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 엑센트,2472,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2472&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 엘란트라,418,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=418&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,엑센트,417,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=417&level_no=&level2_no=&year_no=,14,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,엘란트라,1904,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1904&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 제네시스 쿠페,1463,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1463&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,제네시스 쿠페,1012,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1012&level_no=&level2_no=&year_no=,15,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,제네시스 DH,1589,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1589&level_no=&level2_no=&year_no=,23,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,제네시스,933,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=933&level_no=&level2_no=&year_no=,39,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,코티나,578,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=578&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 투싼,2818,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2818&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,투싼 nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/tucson-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/tucson-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,뉴 코티나,1988,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1988&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 투싼 하이브리드,2819,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2819&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,투싼 Hybrid nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/tucson-hybrid-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/tucson-hybrid-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,뉴 클릭,916,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=916&level_no=&level2_no=&year_no=,35,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,클릭 하이브리드,1566,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1566&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,클릭,404,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=404&level_no=&level2_no=&year_no=,27,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 투싼,2343,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2343&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,테라칸,410,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=410&level_no=&level2_no=&year_no=,40,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 투싼 하이브리드,2403,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2403&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 투스카니,841,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=841&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,투스카니,413,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=413&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,올 뉴 투싼,1646,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1646&level_no=&level2_no=&year_no=,76,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 투싼ix,1564,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1564&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,투싼ix,1153,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1153&level_no=&level2_no=&year_no=,45,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,투싼,630,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=630&level_no=&level2_no=&year_no=,87,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,트라제XG,409,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=409&level_no=&level2_no=&year_no=,90,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,카운티 뉴브리즈,2480,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2480&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,디 올 뉴 팰리세이드,2872,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2872&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,디 올 뉴 팰리세이드,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/palisade-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/the-all-new-palisade-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,티뷰론터뷸런스,415,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=415&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,티뷰론,414,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=414&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 팰리세이드,2722,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2722&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,팰리세이드,1953,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1953&level_no=&level2_no=&year_no=,27,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,포터2,633,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=633&level_no=&level2_no=&year_no=,223,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,포터 II,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/porter2-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,포니2,1697,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1697&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,포니,429,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=429&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,포터2 일렉트릭,2109,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2109&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,포터 II Electric,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric_catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,뉴 포터,2348,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2348&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,포터,421,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=421&level_no=&level2_no=&year_no=,37,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,프레스토,579,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=579&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,e-에어로타운,886,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=886&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,카운티 일렉트릭,2481,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2481&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 카운티,1724,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1724&level_no=&level2_no=&year_no=,27,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,e-카운티,935,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=935&level_no=&level2_no=&year_no=,35,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,카운티,427,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=427&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,캠핑카,866,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=866&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 파워트럭,1361,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1361&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,90A,1307,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1307&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,91A,1305,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1305&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,리베로,425,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=425&level_no=&level2_no=&year_no=,93,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,올 뉴 마이티,1818,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1818&level_no=&level2_no=&year_no=,37,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,e마이티,1302,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1302&level_no=&level2_no=&year_no=,50,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,마이티2,1301,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1301&level_no=&level2_no=&year_no=,49,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,마이티,424,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=424&level_no=&level2_no=&year_no=,38,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,메가트럭,995,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=995&level_no=&level2_no=&year_no=,45,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴 슈퍼에어로시티,1931,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1931&level_no=&level2_no=&year_no=,15,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,슈퍼에어로시티,982,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=982&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,에어로스페이스,1169,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1169&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,뉴에어로,1373,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1373&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,에어로타운,936,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=936&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,유니버스,908,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=908&level_no=&level2_no=&year_no=,19,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,코러스,426,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=426&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,트라고,1306,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1306&level_no=&level2_no=&year_no=,46,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,슈퍼트럭,1310,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=1310&level_no=&level2_no=&year_no=,23,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,기타,599,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=599&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,베뉴,2074,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2074&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,베뉴,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/venue-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/venue-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,RB버스,2316,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2316&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,포레스트,2333,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2333&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 스타리아,2950,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2950&level_no=&level2_no=&year_no=,70,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,더 뉴 스타리아,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/the-new-staria_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/the-new-staria_catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,스타리아,2380,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2380&level_no=&level2_no=&year_no=,79,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 아이오닉 5,2828,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2828&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,아이오닉 5 nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/ioniq-5-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq5-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,아이오닉5,2387,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2387&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,엑시언트,2414,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2414&level_no=&level2_no=&year_no=,38,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,트라고 엑시언트,2413,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2413&level_no=&level2_no=&year_no=,51,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아이오닉 5 N,2804,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2804&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,아이오닉 5 N,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/ioniq5n-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq5-n_catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,더 뉴 캐스퍼,2864,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2864&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,캐스퍼,2417,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2417&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,블루온,2446,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2446&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,파비스,2482,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2482&level_no=&level2_no=&year_no=,74,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,그린시티,2484,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2484&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
