source_id,source_kind,brand,model_name,model_code,category,level_name,level_code,class_name,class_code,year_code,year_label,price_url,catalog_url,landing_url,effective_text,source_status,notes,collected_at
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 9 NEW,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/ioniq9-2027-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq9-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 아이오닉 6 nline 포함,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-pe_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/the-new-ioniq6-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,디 올 뉴 넥쏘,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/the-all-new-nexo_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/the-all-new-nexo-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 5 nline 포함,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/ioniq-5-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq5-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,코나 Electric nline 포함,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/kona-electric-2025-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/kona-electric-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,ST1,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/st1_2026_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/st1_catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II Electric,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric_catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II Electric 특장차 NEW,,수소 / 전기차,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric-special-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-electric-special-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 6 N,,N,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-n_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-n_catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 5 N,,N,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/ioniq5n-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq5-n_catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아반떼 N,,N,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/avante-n-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/avante-n-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지 모빌리티,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/the-new-staria-lounge-mobility_price.pdf,,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지 모빌리티 Hybrid,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/the-new-staria-lounge-mobility-hybrid_price.pdf,,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,그랜저 택시,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/grandeur-taxi-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/grandeur-taxi-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,쏘나타 택시,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/sonata-taxi-25-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/sonata-taxi-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/porter2-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II 특장차 NEW,,소형트럭&택시,,,,,,,https://www.hyundai.com/contents/repn-car/catalog/porter2-special-2026-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/porter2-special-catalog.pdf,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,2026년 3월 기준 ('26.03.13 업데이트),ok,Price URL captured from Hyundai download button.,2026-03-15T15:09:31+00:00
official_kia_catalog_index,official_catalog_index,kia,레이 EV,KRTM258,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ray-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ray-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV3,KRSV292,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev3.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev3.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV3 GT,KRSV293,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev3-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev3-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV4,KRCT294,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev4.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev4.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV4 GT,KRCT295,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev4-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev4-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV5,KROV262,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev5.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev5.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV5 GT,KROV291,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev5-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev5-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV6,KRCV253,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev6.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev6.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV6 GT,KRCV254,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev6-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev6-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV9,KRMV297,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev9.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV9 GT,KRMV298,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev9-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev9-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고Ⅲ EV,KRB1279,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_bongo3-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_bongo3-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III EV 탑차/윙바디,KRB1280,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III EV 파워게이트,KRB1284,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 패신저,KRW1244,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-passenger.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-passenger.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 카고,KRW2245,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-cargo.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-cargo.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 WAV,KRW1286,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-wav.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-wav.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 오픈베드,KRW2289,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-openbed.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-openbed.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,모닝,KRJA232,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_morning.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_morning.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,레이,KRTM257,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ray.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ray.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K5,KRDL243,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k5.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k5.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K8,KRGL240,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k8.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k8.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K9,KRJR296,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k9.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,셀토스,KRST290,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_seltos.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_seltos.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,니로,KRSG300,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_niro.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_niro.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,스포티지,KRNQ259,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sportage.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sportage.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,쏘렌토,KRMQ255,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sorento.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sorento.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,타스만,KRPK222,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_tasman.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_tasman.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
