brand,model_name,level_name,class_name,launch_price_krw,displacement_cc,body_length_mm,body_width_mm,body_height_mm,major_category
hyundai,뉴 에쿠스,3.8,VS380 프레스티지,105670000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프레스티지,103470000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프레스티지 VIP팩Ⅰ,90200000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프레스티지 VIP팩Ⅰ,101730000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프레스티지 VIP팩Ⅱ,99400000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프레스티지 VVIP팩,101730000,3778,5160,1900,1490,sedan
hyundai,뉴 에쿠스,3.8,VS380 프리미엄,78330000,3778,5160,1900,1495,sedan
hyundai,뉴 에쿠스,3.8,VS380 프리미엄,77460000,3778,5160,1900,1495,sedan
hyundai,뉴 에쿠스,3.8 리무진,VL 380 프레스티지,0,3778,5460,1900,1490,sedan
hyundai,뉴 에쿠스,3.8 리무진,VL 380 프레스티지,131970000,3778,5460,1900,1490,sedan
hyundai,뉴 에쿠스,3.8 리무진,VL 380 프레스티지,135790000,3778,5460,1900,1490,sedan
hyundai,뉴 에쿠스,4.6,VS460 프레스티지,109000000,4627,5160,1900,1490,sedan
hyundai,뉴 에쿠스,5.0,VS500 (수출형),0,5038,5160,1900,1490,sedan
hyundai,뉴 에쿠스,5.0,VS500 프레스티지,0,5038,5160,1900,1490,sedan
hyundai,뉴 에쿠스,5.0,VS500 프레스티지,111930000,5038,5160,1900,1490,sedan
hyundai,뉴 에쿠스,5.0,VS500 프레스티지,109460000,5038,5160,1900,1490,sedan
hyundai,뉴 에쿠스,5.0 리무진,VL 500 프레스티지,146000000,5038,5460,1900,1495,sedan
hyundai,뉴 에쿠스,5.0 리무진,VL 500 프레스티지,143000000,5038,5460,1900,1490,sedan
hyundai,뉴 에쿠스,5.0 리무진,VL 500 프레스티지,146720000,5038,5460,1900,1490,sedan
hyundai,뉴 에쿠스,5.0 리무진,VL 500 프레스티지,146720000,5038,5460,1900,1490,sedan
hyundai,뉴 에쿠스,5.0 리무진,VL 500 프레스티지,143030000,5038,5460,1900,1490,sedan
hyundai,뉴 카운티,장축,25인승 골드,0,3933,7085,2035,2755,bus
hyundai,뉴 투싼ix,2.0 가솔린,모던,23500000,1999,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 가솔린,스마트 스페셜,21450000,1999,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 가솔린,스타일,19700000,1999,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 가솔린,스타일,19550000,1999,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 가솔린,월드컵 에디션,21450000,1999,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,모던,25900000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,모던,26100000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,스마트,20900000,1995,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,스마트,20900000,1995,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,스마트 스페셜,23800000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,스마트 스페셜,24250000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,월드컵 에디션,24150000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 2WD,프리미엄,27500000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,모던,27700000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,모던,27900000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,스마트,22700000,1995,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,스마트,22700000,1995,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,스마트 스페셜,25600000,1995,4410,1820,1655,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,스마트 스페셜,26050000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,월드컵 에디션,25950000,1995,4410,1820,1685,suv
hyundai,뉴 투싼ix,2.0 디젤 4WD,프리미엄,29300000,1995,4410,1820,1685,suv
hyundai,더 뉴 i30,1.6 디젤,PYL,21500000,1582,4300,1780,1470,hatchback
hyundai,더 뉴 i30,1.6 디젤,유니크,20710000,1582,4300,1780,1470,hatchback
hyundai,더 뉴 i30,1.6 디젤,튜익스,24340000,1582,4300,1780,1470,hatchback
hyundai,더 뉴 i30,1.6 디젤,튜익스 블랙 라이트,24340000,1582,4300,1780,1470,hatchback
hyundai,더 뉴 i30,2.0,D 스펙,20080000,1999,4300,1780,1470,hatchback
hyundai,더 뉴 i30,2.0,PYL,19440000,1999,4300,1780,1470,hatchback
hyundai,더 뉴 i30,2.0,유니크,18550000,1999,4300,1780,1470,hatchback
hyundai,더 뉴 i30,2.0,튜익스,22280000,1999,4300,1780,1470,hatchback
hyundai,더 뉴 i40,1.7 디젤,D 스펙,32050000,1685,4820,1815,1470,sedan
hyundai,더 뉴 i40,1.7 디젤,PYL,30100000,1685,4820,1815,1470,sedan
hyundai,더 뉴 i40,1.7 디젤,스마트,28450000,1685,4820,1815,1470,sedan
hyundai,더 뉴 i40,1.7 디젤,유니크,28450000,1685,4820,1815,1470,sedan
hyundai,더 뉴 i40,1.7 디젤,프리미엄,30100000,1685,4820,1815,1470,sedan
hyundai,더 뉴 i40,2.0,D 스펙,29010000,1999,4815,1815,1470,sedan
hyundai,더 뉴 i40,2.0,PYL,27090000,1999,4815,1815,1470,sedan
hyundai,더 뉴 i40,2.0,스마트,24960000,1999,4820,1815,1470,sedan
hyundai,더 뉴 i40,2.0,스마트,26240000,1999,4820,1815,1470,sedan
hyundai,더 뉴 i40,2.0,유니크,25470000,1999,4815,1815,1470,sedan
hyundai,더 뉴 i40,2.0,프리미엄,26600000,1999,4820,1815,1470,sedan
hyundai,더 뉴 i40,2.0,프리미엄,28580000,1999,4820,1815,1470,sedan
hyundai,더 뉴 i40 살룬,1.7 디젤,D 스펙,29100000,1685,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,1.7 디젤,PYL,29100000,1685,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,1.7 디젤,스마트,27450000,1685,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,1.7 디젤,유니크,27450000,1685,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,1.7 디젤,프리미엄,29100000,1685,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,D 스펙,28220000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,PYL,26110000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,스마트,24210000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,스마트,25490000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,유니크,24490000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,프리미엄,26800000,1999,4745,1815,1470,sedan
hyundai,더 뉴 i40 살룬,2.0,프리미엄,28780000,1999,4745,1815,1470,sedan
hyundai,더 뉴 그랜드스타렉스,2.4 LPi 밴 3인승,스마트,21150000,2359,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.4 LPi 밴 5인승,스마트,21650000,2359,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.4 LPi 어린이보호차,12인승,25650000,2359,5150,1990,2085,van
hyundai,더 뉴 그랜드스타렉스,2.4 LPi 어린이보호차,15인승,27800000,2359,5150,1990,2085,van
hyundai,더 뉴 그랜드스타렉스,2.4 LPi 캠핑카,-,0,2359,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 6인승 2WD,익스클루시브,58510000,2497,5175,2000,2205,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 6인승 2WD,익스클루시브 듀얼 선루프,53920000,2497,5175,2000,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 6인승 4WD,익스클루시브,60380000,2497,5175,2000,2205,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 6인승 4WD,익스클루시브 듀얼 선루프,55790000,2497,5175,2000,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 9인승 2WD,익스클루시브,45400000,2497,5175,2000,2205,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 9인승 2WD,익스클루시브 듀얼 선루프,40720000,2497,5175,2000,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 9인승 4WD,익스클루시브,47300000,2497,5175,2000,2205,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 리무진 9인승 4WD,익스클루시브 듀얼 선루프,42620000,2497,5175,2000,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 3인승,스마트,23800000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 3인승,스마트,23800000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 3인승,스타일,22950000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 5인승,모던,24950000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 5인승,스마트,24050000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 밴 5인승,스타일,23400000,2497,5150,1920,1935,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어린이버스 15인승,2WD,0,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어린이버스 15인승,4WD,0,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어린이보호차 12인승,2WD,0,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어린이보호차 12인승,4WD,0,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 2WD,익스클루시브,30150000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 2WD,프리미엄,27000000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 2WD,프리미엄 스페셜,28450000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 4WD,익스클루시브,32050000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 4WD,프리미엄,28900000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 어반 9인승 4WD,프리미엄 스페셜,30350000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 11인승 2WD,모던,27600000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 11인승 2WD,스마트,26350000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 11인승 2WD,스타일,25500000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 11인승 4WD,모던,28250000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 11인승 4WD,스마트,28250000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 12인승 2WD,모던,27500000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 12인승 2WD,스마트,26250000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 12인승 2WD,스타일,25500000,2497,5150,1920,1925,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 12인승 4WD,모던,29400000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 왜건 12인승 4WD,스마트,28150000,2497,5150,1920,1970,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 캠핑카,2WD,0,2497,5150,1920,2045,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 캠핑카,4WD,0,2497,5150,1920,2045,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 하이루프,12인승 2WD,0,2497,5150,1920,2140,van
hyundai,더 뉴 그랜드스타렉스,2.5 디젤 휠체어리프트/슬로프,7인승 2WD,30150000,2359,5150,1920,2180,van
hyundai,더 뉴 그랜저,2.5,르블랑,35340000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,익스클루시브,36810000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,익스클루시브,36810000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,캘리그래피,41080000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,캘리그래피,41330000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,프리미엄,32940000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,프리미엄,33030000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,2.5,프리미엄 초이스,33680000,2497,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi,익스클루시브,37160000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi,익스클루시브,37160000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi,프리미엄,33280000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi,프리미엄,33380000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi,프리미엄 초이스,34020000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (렌터카용),모던,28500000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (렌터카용),익스클루시브,35350000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (렌터카용),익스클루시브,35350000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (렌터카용),프리미엄,31830000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (장애인용),익스클루시브 플러스,0,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (장애인용),프리미엄 플러스,0,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (택시형),고급형,29800000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (택시형),고급형 VIP 패키지,30800000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.0 LPi (택시형),모범형,27310000,2999,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,르블랑,39290000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,익스클루시브,39260000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,익스클루시브,39260000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,캘리그래피,43530000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,캘리그래피,43880000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,프리미엄,35840000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,프리미엄,35930000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저,3.3,프리미엄 초이스,36580000,3342,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,르블랑,40430000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,익스클루시브,41550000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,익스클루시브,41550000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,캘리그래피,46320000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,캘리그래피,46320000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,프리미엄,38120000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,프리미엄,38220000,2359,4990,1875,1470,sedan
hyundai,더 뉴 그랜저 하이브리드,2.4 HEV,프리미엄 초이스,34020000,2999,4990,1875,1470,sedan
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,익스클루시브,32940000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,익스클루시브,34400000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,익스클루시브,33280000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,익스클루시브 스페셜,37060000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,익스클루시브 스페셜,35290000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,파이니스트 에디션,41030000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,파이니스트 에디션,42100000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,파이니스트 에디션,42110000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,프레스티지,39070000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,프레스티지,38400000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 2WD,프레스티지,38630000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브,36700000,2199,4915,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브,35850000,2199,4915,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브,35000000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브 스페셜,40850000,2199,4915,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브 스페셜,40100000,2199,4915,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,익스클루시브 스페셜,39120000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,파이니스트 에디션,43090000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,2.2 디젤 4WD,프레스티지,41130000,2199,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,익스클루시브,32650000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,익스클루시브,31510000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,익스클루시브 스페셜,33130000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,파이니스트 에디션,40350000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,파이니스트 에디션,40350000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 2WD,프레스티지,35930000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 4WD,익스클루시브,34750000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 4WD,익스클루시브 스페셜,35390000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 4WD,파이니스트 에디션,42450000,3342,4905,1885,1700,suv
hyundai,더 뉴 맥스크루즈,3.3 가솔린 4WD,프레스티지,37990000,3342,4905,1885,1700,suv
hyundai,더 뉴 벨로스터,1.6,PYL,20950000,1591,4220,1790,1400,hatchback
hyundai,더 뉴 벨로스터,1.6,PYL DCT,21550000,1591,4220,1790,1400,hatchback
hyundai,더 뉴 벨로스터,1.6,유니크,18450000,1591,4220,1790,1400,hatchback
hyundai,더 뉴 벨로스터,1.6 터보,D 스펙,23700000,1591,4250,1805,1400,hatchback
hyundai,더 뉴 스타리아,2.2 디젤 7인승 휠체어 리프트 2WD,7인승,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 7인승 휠체어 리프트 4WD,7인승,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 7인승 휠체어 슬로프 2WD,7인승,0,2199,5255,1995,2030,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 7인승 2WD,리무진,0,2199,5255,1995,2220,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 7인승 2WD,인스퍼레이션,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 7인승 4WD,-,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 9인승 2WD,리무진,0,2199,5255,1995,2220,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 9인승 2WD,인스퍼레이션,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 9인승 2WD,프레스티지,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 9인승 4WD,인스퍼레이션,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 9인승 4WD,프레스티지,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 모빌리티 7인승 2WD,-,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 모빌리티 7인승 4WD,-,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 모빌리티 9인승 2WD,-,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 라운지 모빌리티 9인승 4WD,-,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 리무진(특장업체) 2WD,7인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 리무진(특장업체) 2WD,9인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 리무진(특장업체) 4WD,7인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 리무진(특장업체) 4WD,9인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 카고 3인승 2WD,모던,0,2199,5255,1995,2000,van
hyundai,더 뉴 스타리아,2.2 디젤 카고 3인승 2WD,스마트,0,2199,5255,1995,2000,van
hyundai,더 뉴 스타리아,2.2 디젤 카고 5인승 2WD,모던,0,1598,5255,1995,2000,van
hyundai,더 뉴 스타리아,2.2 디젤 카고 5인승 2WD,스마트,0,1598,5255,1995,2000,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 2WD,특장업체,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 2WD,프레스티지 캠퍼 11인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 2WD,프레스티지 캠퍼 4인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 4WD,특장업체,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 4WD,프레스티지 캠퍼 11인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 캠핑카(캠퍼) 4WD,프레스티지 캠퍼 4인승,0,2199,5255,1995,2095,van
hyundai,더 뉴 스타리아,2.2 디젤 투어러 9인승 2WD,모던,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 투어러 9인승 2WD,스마트,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 투어러 9인승 4WD,모던,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,2.2 디젤 투어러 9인승 4WD,스마트,0,2199,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 라운지 7인승 2WD,인스퍼레이션,47050000,3470,5255,1995,3275,van
hyundai,더 뉴 스타리아,3.5 LPG 라운지 모빌리티 7인승 2WD,인스퍼레이션,44670000,3470,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 라운지 모빌리티 9인승 2WD,인스퍼레이션,0,3470,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 라운지 모빌리티 9인승 2WD,프레스티지,0,3470,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 리무진(특장업체) 2WD,7인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 리무진(특장업체) 2WD,9인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 어린이보호차 2WD,11인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 어린이보호차 2WD,15인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 카고 3인승 2WD,모던,34120000,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 카고 3인승 2WD,스마트,32590000,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 카고 5인승 2WD,모던,34900000,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 카고 5인승 2WD,스마트,33330000,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 캠핑카,특장업체,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 캠핑카,프레스티지 캠퍼 11인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 캠핑카,프레스티지 캠퍼 4인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 투어러 11인승 2WD,모던,36590000,3470,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 투어러 11인승 2WD,스마트,35020000,3470,5255,1995,1990,van
hyundai,더 뉴 스타리아,3.5 LPG 휠체어 리프트 2WD,7인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,3.5 LPG 휠체어 슬로프 2WD,7인승,0,3470,5255,1995,2000,van
hyundai,더 뉴 스타리아,HEV 1.6 라운지 7인승 2WD,인스퍼레이션,50210000,1598,5255,1995,1990,van
hyundai,더 뉴 스타리아,HEV 1.6 라운지 9인승 2WD,인스퍼레이션,48760000,1598,5255,1995,1990,van
hyundai,더 뉴 스타리아,HEV 1.6 라운지 9인승 2WD,프레스티지,44990000,1598,5255,1995,1990,van
hyundai,더 뉴 스타리아,HEV 1.6 라운지 모빌리티 7인승 2WD,-,47870000,1598,5255,1995,1990,van
hyundai,더 뉴 스타리아,HEV 1.6 라운지 모빌리티 9인승 2WD,-,47060000,1598,5255,1995,1990,van
hyundai,더 뉴 스타리아,HEV 1.6 카고 2인승 2WD,모던,0,1598,5255,1995,2000,van
hyundai,더 뉴 스타리아,HEV 1.6 카고 2인승 2WD,스마트,0,1598,5255,1995,2000,van
hyundai,더 뉴 스타리아,HEV 1.6 카고 5인승 2WD,모던,47870000,1598,5255,1995,2000,van
hyundai,더 뉴 스타리아,HEV 1.6 카고 5인승 2WD,스마트,47870000,1598,5255,1995,2000,van
