source_id,source_kind,brand,model_name,model_code,category,landing_url,model_url,source_status,notes,collected_at
official_hyundai_catalog_index,official_catalog_index,hyundai,쏘나타 디 엣지 nline 포함,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,쏘나타 디 엣지 Hybrid,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,그랜저,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,그랜저 Hybrid,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아반떼 nline 포함,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아반떼 Hybrid nline 포함,,승용,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,싼타페,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,싼타페 Hybrid,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,투싼 nline 포함,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,투싼 Hybrid nline 포함,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,코나 nline 포함,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,코나 Hybrid nline 포함,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,베뉴,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,디 올 뉴 팰리세이드,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,디 올 뉴 팰리세이드 Hybrid,,SUV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 킨더 NEW,,MPV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지,,MPV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지 Hybrid,,MPV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아,,MPV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 Hybrid,,MPV,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 9 NEW,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 아이오닉 6 nline 포함,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,디 올 뉴 넥쏘,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 5 nline 포함,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,코나 Electric nline 포함,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,ST1,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II Electric,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II Electric 특장차 NEW,,수소 / 전기차,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 6 N,,N,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아이오닉 5 N,,N,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,아반떼 N,,N,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지 모빌리티,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,더 뉴 스타리아 라운지 모빌리티 Hybrid,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,그랜저 택시,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,쏘나타 택시,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
official_hyundai_catalog_index,official_catalog_index,hyundai,포터 II 특장차 NEW,,소형트럭&택시,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,ok,Rendered from Hyundai category tables.,2026-03-15T15:09:31+00:00
